['3', 'Democratic', 'Liberal', 'White', 'Female', 'Catholic', '50000-74999', 'College', '45-64', 'Midwest', 'Approve', 'Obama'], Obama
['926', 'Republican', 'Moderate', 'White', 'Male', 'Protestant', '50000-74999', 'College', '30-44', 'West', 'Disapprove', 'Obama'], Obama
['927', 'Democratic', 'Moderate', 'White', 'Male', 'Protestant', '150000+', 'H.S. diploma or less', '65+', 'Northeast', 'Disapprove', 'Obama'], Obama
['928', 'Democratic', 'Conservative', 'White', 'Female', 'Catholic', '100000-149999', 'H.S. diploma or less', '30-44', 'South', 'Disapprove', 'Obama'], Obama
['929', 'Republican', 'Moderate', 'White', 'Male', 'Catholic', '30000-49999', 'H.S. diploma or less', '65+', 'South', 'Disapprove', 'Obama'], Obama
['930', 'Democratic', 'Conservative', 'Other', 'Female', 'Catholic', '30000-49999', 'College', '30-44', 'Northeast', 'Disapprove', 'Obama'], Obama
['931', 'Republican', 'Liberal', 'White', 'Male', 'Protestant', 'Less than 30000', 'College', '30-44', 'South', 'Disapprove', 'Obama'], Obama
['932', 'Independent', 'Liberal', 'White', 'Male', 'Other', 'Less than 30000', 'College', '30-44', 'Midwest', 'Disapprove', 'Obama'], Obama
['933', 'Republican', 'Conservative', 'White', 'Female', 'Protestant', 'Less than 30000', 'College', '45-64', 'Midwest', 'Disapprove', 'Obama'], Obama
['934', 'Democratic', 'Moderate', 'White', 'Female', 'Protestant', '30000-49999', 'College', '30-44', 'South', 'Approve', 'Obama'], Obama
['935', 'Independent', 'Moderate', 'White', 'Female', 'Protestant', '50000-74999', 'H.S. diploma or less', '65+', 'Midwest', 'Approve', 'McCain'], McCain
['936', 'Democratic', 'Conservative', 'White', 'Female', 'Catholic', '30000-49999', 'H.S. diploma or less', '45-64', 'Midwest', 'Disapprove', 'Obama'], Obama
['937', 'Democratic', 'Liberal', 'White', 'Female', 'Catholic', '75000-99999', 'H.S. diploma or less', '65+', 'Northeast', 'Disapprove', 'Obama'], Obama
['938', 'Democratic', 'Liberal', 'White', 'Female', 'Catholic', '100000-149999', 'H.S. diploma or less', '30-44', 'Midwest', 'Disapprove', 'Obama'], Obama
['939', 'Republican', 'Liberal', 'White', 'Male', 'Catholic', '100000-149999', 'College', '30-44', 'West', 'Disapprove', 'Obama'], Obama
['940', 'Republican', 'Moderate', 'Black', 'Male', 'Catholic', 'Less than 30000', 'College', '30-44', 'Northeast', 'Disapprove', 'Obama'], Obama
['941', 'Republican', 'Moderate', 'Black', 'Male', 'Other', '100000-149999', 'College', '30-44', 'South', 'Disapprove', 'Obama'], Obama
['942', 'Independent', 'Moderate', 'White', 'Male', 'Protestant', '30000-49999', 'Post-Grad', '45-64', 'Midwest', 'Disapprove', 'Obama'], Obama
['943', 'Democratic', 'Moderate', 'White', 'Male', 'Other', '30000-49999', 'College', '45-64', 'West', 'Disapprove', 'Obama'], Obama
['944', 'Democratic', 'Moderate', 'White', 'Male', 'Protestant', '30000-49999', 'H.S. diploma or less', '45-64', 'Northeast', 'Disapprove', 'Obama'], Obama
['945', 'Republican', 'Liberal', 'White', 'Female', 'Catholic', '50000-74999', 'H.S. diploma or less', '18-29', 'South', 'Disapprove', 'Obama'], Obama
['946', 'Republican', 'Moderate', 'White', 'Female', 'Other', '50000-74999', 'College', '45-64', 'Northeast', 'Disapprove', 'Obama'], Obama
['947', 'Republican', 'Conservative', 'White', 'Female', 'Protestant', '50000-74999', 'College', '65+', 'South', 'Approve', 'McCain'], McCain
['948', 'Republican', 'Conservative', 'White', 'Female', 'Protestant', '150000+', 'Post-Grad', '45-64', 'South', 'Disapprove', 'McCain'], McCain
['949', 'Independent', 'Conservative', 'White', 'Female', 'Protestant', '150000+', 'College', '65+', 'Midwest', 'Approve', 'McCain'], McCain
['950', 'Democratic', 'Moderate', 'White', 'Female', 'Catholic', '30000-49999', 'College', '30-44', 'South', 'Approve', 'Obama'], Obama
['951', 'Democratic', 'Conservative', 'Other', 'Female', 'Catholic', '75000-99999', 'College', '30-44', 'South', 'Disapprove', 'Obama'], Obama
['952', 'Republican', 'Moderate', 'Black', 'Male', 'Catholic', 'Less than 30000', 'College', '30-44', 'Midwest', 'Disapprove', 'Obama'], Obama
['953', 'Democratic', 'Moderate', 'Black', 'Male', 'Other', '30000-49999', 'College', '30-44', 'West', 'Disapprove', 'Obama'], Obama
['954', 'Independent', 'Moderate', 'White', 'Male', 'Other', '30000-49999', 'College', '45-64', 'Midwest', 'Approve', 'Obama'], Obama
['955', 'Republican', 'Moderate', 'White', 'Male', 'Protestant', '30000-49999', 'H.S. diploma or less', '45-64', 'Midwest', 'Disapprove', 'Obama'], Obama
['956', 'Independent', 'Moderate', 'White', 'Male', 'Protestant', '30000-49999', 'College', '45-64', 'West', 'Approve', 'Obama'], Obama
['957', 'Independent', 'Moderate', 'White', 'Male', 'Other', '30000-49999', 'H.S. diploma or less', '30-44', 'Northeast', 'Approve', 'Obama'], Obama
['958', 'Democratic', 'Liberal', 'White', 'Male', 'Protestant', '100000-149999', 'H.S. diploma or less', '45-64', 'West', 'Disapprove', 'Obama'], Obama
['959', 'Democratic', 'Conservative', 'White', 'Female', 'Protestant', '50000-74999', 'H.S. diploma or less', '30-44', 'Northeast', 'Disapprove', 'Obama'], Obama
['960', 'Republican', 'Liberal', 'White', 'Female', 'Catholic', '100000-149999', 'College', '18-29', 'Northeast', 'Disapprove', 'Obama'], Obama
['961', 'Republican', 'Moderate', 'White', 'Female', 'Catholic', '100000-149999', 'College', '45-64', 'South', 'Disapprove', 'McCain'], McCain
['962', 'Independent', 'Moderate', 'White', 'Female', 'Catholic', '100000-149999', 'College', '45-64', 'Northeast', 'Disapprove', 'Obama'], Obama
['963', 'Republican', 'Moderate', 'White', 'Female', 'Catholic', '30000-49999', 'College', '45-64', 'South', 'Disapprove', 'Obama'], Obama
['964', 'Independent', 'Moderate', 'Other', 'Female', 'Other', '30000-49999', 'College', '18-29', 'South', 'Disapprove', 'Obama'], Obama
['965', 'Independent', 'Moderate', 'Other', 'Male', 'Other', '30000-49999', 'College', '30-44', 'Midwest', 'Approve', 'Obama'], Obama
['966', 'Democratic', 'Conservative', 'White', 'Female', 'Protestant', '50000-74999', 'College', '45-64', 'South', 'Approve', 'Obama'], Obama
['967', 'Democratic', 'Moderate', 'Black', 'Male', 'Protestant', '50000-74999', 'College', '45-64', 'Midwest', 'Disapprove', 'Obama'], Obama
['968', 'Democratic', 'Moderate', 'White', 'Male', 'Other', '100000-149999', 'H.S. diploma or less', '65+', 'West', 'Approve', 'Obama'], Obama
['969', 'Democratic', 'Conservative', 'White', 'Male', 'Protestant', '50000-74999', 'H.S. diploma or less', '30-44', 'West', 'Disapprove', 'Obama'], Obama
['970', 'Republican', 'Conservative', 'Black', 'Female', 'Protestant', '150000+', 'College', '30-44', 'Midwest', 'Disapprove', 'Obama'], Obama
['971', 'Independent', 'Conservative', 'White', 'Male', 'Protestant', '75000-99999', 'H.S. diploma or less', '30-44', 'West', 'Approve', 'Obama'], Obama
['972', 'Independent', 'Conservative', 'White', 'Female', 'Catholic', '75000-99999', 'College', '30-44', 'Northeast', 'Disapprove', 'Obama'], Obama
['973', 'Democratic', 'Conservative', 'White', 'Female', 'Catholic', 'Less than 30000', 'College', '30-44', 'South', 'Disapprove', 'Obama'], Obama
['974', 'Democratic', 'Moderate', 'White', 'Male', 'Protestant', '100000-149999', 'College', '45-64', 'Midwest', 'Disapprove', 'Obama'], Obama
['975', 'Democratic', 'Liberal', 'White', 'Male', 'Catholic', 'Less than 30000', 'Post-Grad', '45-64', 'West', 'Disapprove', 'Obama'], Obama
['976', 'Democratic', 'Liberal', 'White', 'Male', 'Other', 'Less than 30000', 'College', '65+', 'Northeast', 'Disapprove', 'Obama'], Obama
['977', 'Republican', 'Moderate', 'Other', 'Male', 'Other', '30000-49999', 'H.S. diploma or less', '45-64', 'South', 'Disapprove', 'Obama'], Obama
['978', 'Democratic', 'Moderate', 'Black', 'Male', 'Other', '50000-74999', 'Post-Grad', '30-44', 'West', 'Approve', 'Obama'], Obama
['979', 'Republican', 'Conservative', 'Black', 'Female', 'Protestant', '50000-74999', 'H.S. diploma or less', '30-44', 'Northeast', 'Disapprove', 'Obama'], Obama
['980', 'Independent', 'Conservative', 'White', 'Female', 'Protestant', '100000-149999', 'College', '30-44', 'South', 'Disapprove', 'Obama'], Obama
['981', 'Democratic', 'Conservative', 'White', 'Female', 'Protestant', '100000-149999', 'H.S. diploma or less', '45-64', 'Midwest', 'Approve', 'Obama'], Obama
['982', 'Democratic', 'Conservative', 'White', 'Female', 'Protestant', '100000-149999', 'College', '30-44', 'Northeast', 'Disapprove', 'Obama'], Obama
['983', 'Democratic', 'Conservative', 'White', 'Female', 'Catholic', '30000-49999', 'College', '45-64', 'South', 'Disapprove', 'Obama'], Obama
['984', 'Democratic', 'Liberal', 'White', 'Female', 'Catholic', '100000-149999', 'College', '30-44', 'Midwest', 'Disapprove', 'Obama'], Obama
['985', 'Republican', 'Moderate', 'White', 'Female', 'Catholic', '30000-49999', 'H.S. diploma or less', '30-44', 'West', 'Approve', 'Obama'], Obama
['986', 'Republican', 'Liberal', 'Black', 'Male', 'Catholic', '30000-49999', 'College', '65+', 'Midwest', 'Approve', 'Obama'], Obama
['987', 'Independent', 'Moderate', 'White', 'Male', 'Catholic', '30000-49999', 'Post-Grad', '65+', 'Midwest', 'Approve', 'Obama'], Obama
['988', 'Independent', 'Conservative', 'White', 'Male', 'Other', '100000-149999', 'Post-Grad', '65+', 'West', 'Approve', 'McCain'], Obama
['989', 'Independent', 'Moderate', 'White', 'Male', 'Protestant', '30000-49999', 'College', '45-64', 'Northeast', 'Disapprove', 'Obama'], Obama
['990', 'Democratic', 'Conservative', 'Other', 'Male', 'Catholic', '100000-149999', 'College', '30-44', 'Midwest', 'Disapprove', 'Obama'], Obama
['991', 'Democratic', 'Conservative', 'White', 'Male', 'Protestant', '50000-74999', 'Post-Grad', '30-44', 'West', 'Disapprove', 'Obama'], Obama
['992', 'Republican', 'Conservative', 'White', 'Female', 'Protestant', '50000-74999', 'College', '30-44', 'Northeast', 'Disapprove', 'Obama'], Obama
['993', 'Independent', 'Liberal', 'White', 'Female', 'Other', '150000+', 'College', '30-44', 'South', 'Disapprove', 'Obama'], Obama
['994', 'Republican', 'Conservative', 'White', 'Female', 'Protestant', '75000-99999', 'College', '30-44', 'Northeast', 'Disapprove', 'Obama'], Obama
['995', 'Independent', 'Moderate', 'White', 'Female', 'Catholic', '30000-49999', 'College', '45-64', 'Northeast', 'Disapprove', 'Obama'], Obama
['996', 'Independent', 'Moderate', 'White', 'Female', 'Catholic', '100000-149999', 'College', '65+', 'South', 'Disapprove', 'Obama'], McCain
['997', 'Democratic', 'Moderate', 'White', 'Female', 'Catholic', '75000-99999', 'College', '45-64', 'West', 'Disapprove', 'Obama'], Obama
['998', 'Democratic', 'Moderate', 'White', 'Female', 'Catholic', '75000-99999', 'College', '30-44', 'Northeast', 'Disapprove', 'Obama'], Obama
['999', 'Republican', 'Moderate', 'White', 'Female', 'Catholic', '75000-99999', 'College', '65+', 'West', 'Disapprove', 'McCain'], McCain
['1000', 'Republican', 'Moderate', 'White', 'Male', 'Protestant', 'Less than 30000', 'Post-Grad', '30-44', 'West', 'Approve', 'Obama'], Obama
['1001', 'Independent', 'Conservative', 'White', 'Female', 'Catholic', '30000-49999', 'College', '30-44', 'Northeast', 'Approve', 'Obama'], Obama
['1002', 'Republican', 'Moderate', 'Other', 'Male', 'Protestant', '30000-49999', 'Post-Grad', '30-44', 'South', 'Disapprove', 'Obama'], Obama
Total classified: 100
Total correct: 98
Total incorrect: 2
Accuracy: 0.98
Error rate: 0.02

Overall Confusion Matrix
TP = 923
TN = 69
FP = 4
FN = 4
recall = 0.9956850053937433
precision = 0.9956850053937433
PF = 0.0547945205479452
f_measure = 2.0
overall_accuracy = 0.992
overall_error = 0.008
average_accuracy = 0.9920000000000002
average_error = 0.008
